a,b
11.978774,41.818424
-23.31034,47.6475
53.995617,12.874369
77.961655,-20.457403
22.15968,-36.666172
-74.19277,-29.525223
-39.25812,77.38454
3.3116837,-50.550243
-75.62354,-14.429226
-1.4239529,38.49978
28.267374,22.621992
-16.28055,40.066227
24.651196,-35.380398
74.4554,29.981894
56.202106,64.23234
47.70186,-14.8829775
4.765991,58.6205
8.770357,8.410069
76.54832,-17.900034
72.81787,47.517967
-32.208466,66.66269
-63.373405,24.491497
9.941238,57.670013
55.26024,-17.416718
-75.07412,36.62324
-59.076538,43.975143
-53.0208,-22.566029
1.5374092,-7.9038086
79.582954,-20.696335
5.225859,16.304098
5.5965347,16.933756
-42.69312,-49.135616
-25.648825,-7.845998
-23.539103,-18.750156
8.42381,-14.021094
51.962296,-19.964968
73.22074,32.8633
0.52491474,0.72098744
18.479122,51.419193
-56.65317,20.623331
-47.431587,-44.854397
22.582943,44.941387
-49.117138,-16.77277
0.8922675,-2.6589687
-6.4243093,70.081604
-14.8467,-39.20144
-23.289011,39.5935
-44.121876,-64.65267
53.253273,47.194183
35.102665,-31.980976
-3.9275544,-66.83575
37.011204,-62.990868
-55.19998,40.103027
-57.587326,-0.9216185
-54.61049,2.9178638
-34.79626,26.115704
80.617424,-14.987445
57.039764,22.590668
54.88512,-29.883125
52.997738,6.4957995
81.67725,-33.75358
29.099203,-34.519016
-44.25836,-25.438652
-67.44794,-13.288921
42.679043,-70.651024
0.78423434,-60.47999
-31.910122,26.03283
-64.86158,11.742541
-33.806034,55.583492
-7.5647054,-20.724205
42.91994,-3.715512
-65.32828,13.9187765
36.12197,-49.099564
-65.91131,25.401255
-13.274809,34.142776
-14.25811,-47.3526
27.32441,31.967514
-53.314083,-14.253679
44.235638,-59.932068
-31.653513,26.664433
44.781006,-47.990227
-78.55723,-15.148037
-17.177038,63.379505
12.761404,-28.410397
37.18267,-66.70346
38.267593,-8.9134245
-33.496536,-34.676594
-83.32114,-13.967519
-33.56059,39.398674
-36.038654,-18.537352
-8.74637,-33.751423
0.12513976,-2.5154183
-3.799742,37.159748
-16.291655,61.452965
-11.057575,-75.676956
-14.144387,72.11018
-36.46126,-15.303844
-27.408209,-26.839132
31.501284,2.45382
54.034286,58.800404
-60.375435,-49.271587
-57.32997,-13.5537405
-45.30673,-10.963449
-24.351912,28.472694
1.3360767,-13.414619
17.583843,53.762817
-16.010971,61.781605
-53.705257,-22.06397
51.88069,5.854874
48.764446,58.072704
14.1699295,64.21165
-29.335604,-20.63696
72.6159,33.181984
-73.8327,-36.751007
-2.2879813,10.361165
-4.782776,4.729199
-5.6627865,49.45644
-63.062397,-9.0316105
-35.837948,38.743256
-3.7870035,68.10389
0.091721274,-54.38444
39.869522,19.561958
65.8409,-4.38178
4.2681437,-96.59929
50.3628,48.806293
-14.807395,35.87255
64.26584,23.1104
-10.568642,44.908737
69.793655,30.266888
10.151973,-3.3329365
34.313103,14.716596
-2.8617496,18.641403
23.097916,40.710655
-33.118355,35.078983
-62.513905,56.325134
-30.199173,75.19586
11.557761,-83.498924
-51.762596,-31.578732
-43.264202,-45.863873
-40.103363,-61.886883
23.725027,30.142103
37.987484,-62.786522
73.2683,-16.213753
-75.24883,-33.863594
43.727234,-69.20468
-23.843025,53.761093
64.59095,42.201267
13.581258,43.281487
-9.937579,-71.46742
44.48926,1.6113518
32.283394,-51.660713
39.79365,7.4268446
-60.36359,1.8039492
-58.641277,-41.889866
44.25597,20.615562
-63.207344,-21.52171
-79.4273,-25.797558
50.146038,29.840452
6.4740853,-75.7769
4.3944736,-96.5784
-30.897602,42.035187
-58.721134,43.41069
39.890114,-57.139782
-13.497137,-44.48634
-47.663364,-42.46905
57.710064,39.44211
17.359167,-25.33205
-40.092064,-4.1377945
13.259048,-43.114662
17.477547,-4.9115243
-44.369804,-62.8986
24.995138,-44.339237
21.433813,39.61463
-26.449858,30.010122
-34.295864,-33.601933
62.23848,21.86695
80.077614,-17.421839
11.886965,-62.752388
-23.063148,-14.678592
53.965828,6.004198
55.93358,30.235567
50.286793,4.631859
-20.648209,58.522964
44.834373,26.084784
-49.845226,-53.219425
68.91381,40.55316
21.515537,-8.24542
47.587433,12.416394
74.404175,-18.23809
-15.619403,-43.302765
-51.534172,-17.759169
3.9963462,43.141914
-17.305925,72.72713
-42.6597,-36.580303
-12.471247,15.380925
39.721268,0.73487586
-73.48683,36.23504
2.9623828,-54.854927
-72.107956,-34.89245
-6.8703303,-37.444725
69.52421,37.48714
-20.841686,77.51876
62.564625,27.44196
46.158443,62.03309
56.62142,-13.286205
75.48256,-43.026215
50.96498,20.787067
67.611465,-12.89328
-80.44563,0.22544207
14.850412,26.20838
-48.785004,-36.868877
-67.69217,-8.3146925
-69.20131,-39.631393
-8.82092,-14.561836
-81.3939,9.91097
-19.453909,-48.23351
52.498924,11.204633
9.850151,52.18573
-34.57867,74.59425
7.9754415,-13.885012
-29.618347,79.53292
-41.651108,-28.90517
13.587241,26.333267
-13.115863,33.7225
25.13212,-2.5528202
48.82624,67.384384
44.809162,-46.48509
-36.27848,28.7523
-8.337508,42.328262
-44.50077,-40.32611
63.407097,-5.843411
73.45293,-16.32372
-59.165154,48.780666
68.873184,43.40118
1.0840266,32.2028
12.37554,-39.372868
46.578056,-1.0822716
44.980766,-47.424484
10.817483,-31.500525
77.678795,-14.255433
-68.28519,57.399456
83.29697,-14.694387
-48.47949,-44.756058
-27.004866,33.588108
45.404724,61.20673
35.838192,-47.49931
39.72764,-63.93641
-73.81631,14.669224
64.772995,-19.099129
-48.571342,-31.707613
-29.324553,-33.275738
52.789562,4.2637024
-42.22608,-48.726673
-29.641134,43.379665
-2.9011326,-26.048536
-0.12059487,-52.25751
-81.005745,-7.9919157
-36.00451,-12.550273
-5.7777257,-12.765482
68.48281,-37.707497
-10.782715,29.82986
-1.2004749,-63.296665
56.39027,63.378166
-10.5915,14.830751
70.63234,48.755558
53.837948,-15.681229
5.4526973,45.435024
-77.48615,-22.871487
-22.585512,60.857727
-14.459845,-45.458305
-37.53246,37.575977
-52.73841,-23.818182
-47.86936,-38.495975
-46.677513,-8.392262
82.35239,-38.129646
-3.6274073,-81.304016
19.237282,-3.8541796
-8.591736,-37.515297
57.28149,-26.772058
-43.72216,-24.019815
-67.65486,-9.694989
-6.346279,-68.5931
39.92386,-56.938637
9.377723,-38.35917
-60.78591,2.8366687
-30.60999,51.13825
-64.92297,-31.009806
-63.827164,23.164349
42.07359,-52.549656
-1.367799,-0.6856686
-9.183397,-83.00236
19.334852,-4.3182254
42.15435,-70.62535
-63.438255,3.8014333
-75.470985,-13.495815
-35.032352,-58.85488
-20.273289,35.852543
79.93777,-19.106012
-68.08559,13.615649
42.13235,-49.331463
55.785637,62.05837
52.855892,70.21626
-6.328424,-35.68515
47.030792,12.312126
58.480938,-28.367598
-33.704906,49.76369
-12.163228,-26.707256
-79.35177,-14.349733
52.535183,55.75161
-3.2155552,49.546787
-57.22167,45.305107
11.216904,54.405815
7.698261,55.795563
4.896824,20.14611
-5.771449,47.601658
-39.95772,37.72703
-1.2888241,-64.9293
-2.7556224,17.877274
-13.351622,-22.781788
-54.223915,7.360263
44.69598,14.109734
42.907085,-0.7207607
-33.775375,1.4807417
-7.386151,39.82799
22.667688,-38.5798
-11.491193,-72.69071
21.465254,-24.89743
-37.72536,79.18701
57.963116,44.96994
58.1758,36.016933
-33.369987,70.103714
-59.405285,-21.385494
-53.372158,-45.231804
-32.92955,-20.586063
-41.67968,-65.31693
-9.748393,-72.54269
51.839798,66.572556
14.100456,-32.11156
60.565865,-8.207944
50.259754,-44.894352
-73.53195,-1.9447421
80.96798,-27.83727
30.152395,-56.73981
-19.108814,-19.929451
6.0214067,-86.648994
-8.681675,49.452606
21.142702,56.89343
-62.851143,3.0029106
-5.114277,27.26151
17.702127,42.15318
57.866352,35.4966
-73.13466,0.4899973
-21.409666,82.728134
49.192635,-37.73215
12.81909,7.1151476
44.287792,-69.23238
-34.49445,37.167862
-21.760054,-25.27675
-4.94688,0.501228
1.6089895,26.845701
3.6582632,-88.45291
25.887482,-41.68221
-1.9141474,28.5821
2.587481,44.113796
-68.09241,-9.4386425
44.39714,10.19656
-53.697193,39.945137
33.1144,-44.810165
27.934855,31.516317
53.89186,4.0560937
29.000412,-56.5569
-39.889618,-23.199667
1.9854139,-63.470104
-64.300354,12.00481
73.06678,-34.925106
4.381998,39.254784
11.520374,24.022831
57.30732,35.406597
-60.32814,-20.073492
56.399338,30.39208
31.28256,0.59225935
17.438541,51.89144
-68.958244,-8.3938875
-65.4708,-27.195393
50.762753,67.20292
9.729725,41.680508
-6.9839106,-24.954977
-29.976156,57.379166
33.45274,-29.297083
32.93394,-15.77771
-68.19659,-25.902695
15.1739645,34.155293
31.178047,1.5635055
10.639823,57.24106
-39.591225,-33.644978
63.20553,-2.9525423
11.10801,64.12333
-78.73316,10.56544
16.48632,63.974392
54.31719,60.483654
-14.503375,-42.71241
0.27060783,28.931347
37.692818,-53.260406
46.072887,11.600304
45.273632,60.19195
-16.397442,-45.50597
39.789215,17.038492
-59.24593,-21.118284
-12.386914,20.089417
37.397167,12.276605
-27.390867,-13.5971155
12.094407,36.546146
33.500282,15.6681385
51.501637,62.950207
56.857452,37.639664
10.635191,-63.906742
48.675697,20.921688
3.0154786,53.441883
-26.487692,61.731396
-61.959858,4.4157653
31.307026,-29.623058
32.714397,-13.587561
60.274864,-9.852976
-52.064014,21.117212
39.588646,-54.08224
29.406582,-41.71324
-10.51172,22.59652
47.50657,-35.929123
-43.242226,74.59355
60.930836,-26.913492
46.805515,18.747133
22.44028,-26.775663
-64.07513,-41.09335
-9.765793,40.11697
5.119374,-84.25108
19.708794,-26.889704
12.519358,-39.016235
-24.277124,32.837925
4.9141273,-81.212845
36.609554,-14.899307
-17.88118,-21.730482
-4.8004026,-85.10721
22.050634,-42.093082
7.9664793,-76.61313
-9.524926,28.167196
-12.5133505,-17.799776
-19.552986,78.40943
72.218575,-13.479898
-29.62257,1.1019799
39.331852,-68.92624
-41.075798,-2.1204975
5.1912837,-84.3752
-71.67386,-33.255962
-54.1209,-50.806343
-17.422243,56.982597
-28.449774,39.244606
31.922035,2.6777432
-57.22512,41.886593
-32.15185,40.131275
-63.56587,-14.869211
-41.916534,74.424866
13.111416,9.582636
51.934456,60.353703
70.15532,-13.456543
-14.400451,52.040314
-52.21521,-17.680708
-58.642006,-38.227005
57.579853,33.556107
64.35063,41.89145
-67.88221,57.17181
-67.19104,60.1098
19.971117,-38.28085
57.193737,-18.32268
17.781996,64.47587
-86.594666,-10.980747
-9.39894,37.283146
-70.96105,14.020024
-33.212955,-32.945232
-55.611843,-2.805434
-17.726727,43.977303
-27.476204,-5.1716957
-0.6567343,0.6438147
19.641985,-34.735256
-16.669308,-13.701393
-65.93438,54.59053
50.932487,31.618917
80.9094,-36.72972
12.049624,-34.98188
12.096775,-35.006355
-39.707382,-44.63841
5.9259405,24.594193
-28.093544,-12.1205435
45.848595,-47.91834
-4.538632,42.758465
-29.847034,-26.666206
-41.967915,-26.951227
-6.787947,-36.007477
-26.81655,51.348312
-55.29385,-43.607418
-65.87973,-13.386485
-3.112139,-55.210655
-41.953396,-2.7867196
-10.112948,-74.40859
49.917572,61.256607
-24.870892,70.82867
34.634842,-14.838674
-16.651785,58.06598
40.774395,-70.64893
81.16578,-25.30782
48.16639,26.275776
15.780745,35.404884
-0.57597023,30.371773
-15.672718,-40.725883
49.281597,22.952621
-50.16175,-22.879412
-57.53241,-38.591454
-21.004364,-17.38023
65.76344,25.529154
4.3432436,-0.13584797
-22.279007,62.060005
4.1733747,-14.9388485
-8.753504,-9.015433
31.728645,-37.488853
-22.52316,-17.076992
9.995964,45.089596
-3.7904074,65.61232
33.66584,15.260964
4.069701,-96.922714
9.030983,18.620878
-33.30174,-24.206467
1.2642189,70.35421
-1.8419387,23.742918
49.343304,20.562101
-18.017027,44.05275
-10.8323555,55.100235
50.66143,-4.818816
-9.3304,-79.899956
52.51588,68.078156
-30.113958,43.49083
51.149323,56.09318
58.944534,-29.10028
-42.892082,-24.492014
2.412852,61.874935
74.921844,-36.276653
-75.6415,14.234787
68.168495,51.377632
-29.624434,75.83086
-22.875795,53.870327
35.98914,1.0991749
22.532385,45.469727
-58.759556,-41.782467
10.07118,57.74512
70.094284,-39.902615
46.295048,61.77782
53.506557,63.38234
62.226784,24.33448
-85.2805,-11.741161
-47.879196,-23.613516
-30.727093,75.89572
-1.1200197,-52.89961
-22.35002,63.366547
62.83654,-2.728733
-6.1314883,26.515566
-36.848526,52.641285
-65.342026,-36.755768
-84.91339,3.005712
-49.6311,-21.646902
50.682175,-21.008356
1.3539681,-3.9199984
37.410297,-61.745583
-35.882385,39.46689
49.092113,0.81984645
36.271675,-62.656776
44.283142,-48.912262
-26.508816,-22.073555
-36.534725,1.0225655
-41.04442,-47.94505
38.25494,23.809778
-24.677505,71.07819
-44.217827,-39.490177
55.727776,23.445494
80.3395,-40.50217
-23.740906,61.304825
83.39404,-34.666183
-2.347247,33.31464
45.036602,-55.61866
36.00644,4.7073736
-35.3916,-28.829735
2.1480148,42.00686
-72.10335,-15.60904
-8.934986,60.737255
-75.60851,-16.635696
-42.82666,-40.458164
75.53546,-16.374939
-11.687958,-73.80539
7.7066493,-69.10489
-0.7923642,64.504425
38.637783,-54.61191
44.220238,3.7890007
38.217598,11.474704
-57.375317,-40.277565
77.58705,-21.27132
26.806175,-30.948792
-34.73024,38.836384
35.578526,-30.693108
50.42792,-0.7336021
24.433405,32.96626
67.58904,28.225378
55.993603,29.724892
72.14948,49.481056
-76.844055,10.930512
-21.061424,37.748928
-27.23944,-4.536197
44.16037,-48.180393
-71.67552,5.9214783
-72.39184,8.128569
-6.913535,19.26753
49.800415,-1.1465821
34.007923,-11.316508
14.071947,64.31907
-40.483818,2.9637916
-54.48908,-29.42249
60.966904,23.17075
-28.745523,30.545689
0.65804976,2.090314
58.308247,-28.109522
-22.293787,44.87162
-66.97608,-14.034619
-18.75924,24.698927
51.098278,-20.742506
42.944115,0.4719239
69.35546,30.1536
-34.19678,-38.365738
74.967155,-32.84048
25.062654,16.982038
-19.310741,39.92531
73.33736,-23.65447
-9.936188,64.187164
-51.164307,-29.986849
-47.03966,-47.62398
-19.345291,63.081017
-27.084879,-22.053604
37.185856,-57.06068
-37.243732,29.611782
-28.980648,-3.3491743
3.4553497,-51.44256
-1.750513,-84.72837
14.816649,59.558525
41.18347,3.8971443
-5.7460303,40.359344
22.599674,16.326134
13.155483,-42.91239
84.198555,-27.292864
-2.0672362,32.23801
-37.245586,-59.2582
-24.284128,57.42217
15.219325,-25.892368
-41.868687,-30.829288
-57.289555,43.892815
52.581776,56.823986
21.544312,33.46777
-54.808723,-20.15237
6.8388596,8.633056
48.001,10.97201
69.10298,-36.967304
74.57844,45.259033
43.45218,46.40807
19.58288,58.993748
-20.261158,68.2793
-2.763777,26.757353
-29.658726,54.473286
45.471004,45.332535
8.722479,32.362846
69.56159,-4.636642
-25.167665,45.899673
22.434502,-39.606236
-5.67968,-71.40398
-11.480772,-26.573057
-14.418787,-44.466015
-26.527082,76.31828
6.463443,11.564008
55.790226,-26.04357
14.186177,38.819214
-34.11825,-19.238142
-5.819088,-69.85054
-13.120475,35.486336
44.571262,48.557148
-28.686668,-5.8684387
-34.20275,-14.203442
37.47335,-1.3567442
-1.3744076,-4.864775
-41.508198,-59.516083
11.192056,38.97965
51.480103,-19.9834
11.277869,62.90153
-8.527918,39.253468
36.03013,-44.867107
-5.8602676,69.59161
-15.997173,-13.79268
68.321884,43.289394
-19.750162,62.51089
4.3536673,-89.57107
47.451275,-41.31085
-81.16581,-8.819602
53.778362,-22.1632
65.40539,25.746355
44.407143,-58.955357
-1.2125614,27.745872
66.30308,-32.186935
-22.821503,75.91612
63.46972,27.832415
73.25296,-24.0763
44.869324,2.4613638
66.46415,-20.950466
51.778656,-1.1307033
-17.26188,53.899555
-54.0433,-45.571953
1.0963986,25.98573
-1.9354165,-1.2543541
10.960846,-5.914246
2.4427526,-60.7991
13.888636,-41.999092
-9.815779,46.10705
-27.314352,-5.4693637
-43.640278,-40.396618
-7.6691,-23.852945
-41.586174,-1.5943459
-40.324303,-9.093338
27.491081,26.185259
-35.237362,-37.548172
-11.356236,50.232662
-44.50745,-31.193493
32.996883,-42.478683
51.852776,60.33818
-4.555339,29.196192
-37.13794,-18.100264
55.370842,-33.83387
-12.021021,-15.616504
-12.789895,-19.705305
-42.892883,-11.570288
74.96442,-18.490906
-54.000774,45.673386
-22.762907,36.84957
13.673958,-91.39102
57.850063,32.832188
11.201378,-31.072584
72.16983,-32.497723
56.316833,-30.569174
51.18821,25.179398
45.680344,49.953934
-72.23822,2.6225677
58.349434,-28.375938
13.588836,-34.313393
-0.165585,54.933235
64.06188,41.784847
0.737306,-76.75503
23.443987,-37.10164
36.89957,13.234072
7.821379,-82.124344
58.182148,-28.891603
-32.021076,41.932655
-38.249084,1.8179325
30.075714,-39.42286
-40.67243,2.6459498
-73.70157,13.055834
7.481321,-85.12481
37.615612,-57.064075
-34.187263,69.55905
9.853899,-81.67373
-53.2333,-18.233337
5.1812944,28.59096
-64.31942,-23.201569
-10.193467,28.734953
48.012333,-36.38782
36.198524,43.707695
-4.118647,-78.13027
26.055027,4.156741
6.7459865,29.915237
-53.369534,-15.9640875
-14.8533125,-12.353219
60.814827,-31.774141
-23.385368,38.202393
-35.497566,75.54107
79.56572,-38.32139
-78.54698,2.213698
2.7994583,42.649086
-48.24842,-24.004349
15.344351,8.675264
46.864956,-37.639626
-33.873016,-27.641466
13.379552,64.31186
-31.179106,43.40635
35.90289,1.9380515
42.727848,-53.91057
1.4995066,70.44642
-81.0361,-6.8842707
48.46244,64.89059
-1.7729121,-0.80155224
45.121304,60.714584
-18.543303,-17.357355
66.81486,24.731781
-10.830625,-73.528336
-24.712452,76.06191
76.35257,-20.196587
-28.932108,76.13856
-21.623306,-5.9847493
63.67865,47.48219
6.355798,-83.47327
-14.4780245,-15.483404
-77.01723,14.536156
-18.571012,43.789772
-78.63607,2.788918
-6.2323656,54.87434
50.761013,50.567646
70.200386,-6.9523396
-74.41776,-31.90704
48.88505,18.586378
-3.1022944,-35.76666
-0.6220406,-52.106102
-27.371704,-5.392832
-23.22462,57.009163
42.288383,-2.574329
-18.99029,69.97135
-73.56369,-37.326546
66.78019,47.7699
-14.043581,75.3341
23.69355,30.134726
12.027803,-34.726406
1.1260844,-68.34418
8.94384,-87.94784
-63.015583,12.027616
11.951845,40.70558
-17.834703,37.732475
-25.364342,61.44235
-71.79088,-31.38605
-27.610798,-0.29527006
-52.546574,-14.542411
-7.529757,20.861395
-24.089123,70.62284
60.515633,-12.010836
-54.46205,-36.416477
-32.600872,36.601173
-18.92642,-47.821556
-24.627443,41.832993
57.749466,43.329395
67.333824,30.786243
-72.70442,-0.5455999
11.027705,-73.71087
-20.837572,71.2987
-37.672707,-54.25432
37.252678,-63.17552
26.186617,12.809024
14.840732,59.339565
4.699143,61.461246
24.613224,-34.743565
53.000023,4.9838567
-15.250576,-81.16666
-7.593426,-79.546165
16.824673,-25.411707
57.237278,-6.6094
48.2371,-15.641324
66.01018,-6.2338953
-6.6775503,-70.78447
-53.112774,-17.105145
7.495194,44.44849
-76.758194,8.466836
-45.22376,-45.652725
5.1455684,10.4205265
-38.786545,52.05891
-1.769311,71.428535
40.419,34.031033
45.689957,34.01756
79.662605,-15.529385
38.302765,-8.0340395
51.229256,15.997317
-78.604004,-15.165628
14.775547,58.70492
-17.72863,54.969574
-17.94353,67.32171
63.62286,42.18754
-48.707336,-23.290628
83.691,-26.822557
44.1328,-51.99761
6.9064736,8.069614
-13.239383,35.855072
-12.868517,-86.62904
0.81865114,65.26186
-67.21849,-13.366276
-6.43525,56.553204
43.357727,-69.035164
65.52452,29.394653
51.691406,23.766493
19.018263,62.6983
76.29022,-41.222248
63.99442,51.778748
-0.34772542,-70.41996
-76.39388,11.00925
-49.16507,-36.627182
-8.173047,54.0697
43.032974,10.6729765
15.433417,45.676067
-36.038593,23.194963
-33.171005,-35.771763
-49.96973,-0.21132584
7.026069,18.563503
6.128965,1.6302044
34.401142,-45.436527
19.727968,-26.857187
-67.09346,5.485942
14.867902,-80.43712
-49.852234,-54.095905
-36.945927,-19.672441
-30.532356,3.0859692
3.3481112,24.408754
2.1785877,-63.1709
4.7127624,-67.66651
-52.686947,2.867821
51.380413,56.654766
55.19834,-15.955199
12.424584,6.9346094
75.15446,-41.831406
71.64441,31.21542
-29.62002,38.295563
25.76205,31.11734
5.112569,8.583263
-53.47973,1.3058944
48.49586,47.66742
40.38404,-63.41161
42.210606,-63.90664
23.129559,-34.655254
7.1126585,24.160908
-22.27544,23.305693
52.50101,0.4516259
-64.22619,24.302908
-36.095688,-25.806976
42.872456,5.6748333
-37.943428,53.248917
-82.34848,7.2035832
25.243294,48.86833
72.70846,37.75016
42.927494,52.118076
44.59238,57.32597
-46.49378,-39.97003
-5.5350666,12.764484
-15.90949,-26.415579
68.23154,43.33191
43.339607,-39.79437
46.47684,-40.374947
-45.369198,-49.930035
-0.49506646,-54.050964
43.497116,-68.55206
10.485741,5.306678
37.100098,-0.054676108
-73.31955,4.7704616
42.65885,-61.82817
4.2621913,35.76907
-44.6408,-11.837028
-11.494809,27.670996
-62.231525,55.952633
31.610361,-40.300713
-34.397926,-25.13649
46.463844,55.96152
45.91796,22.426823
-78.30297,7.827922
-25.660192,33.758636
57.83424,31.60122
-21.433466,44.930122
68.82419,-37.318554
-61.801373,68.13883
78.40037,-27.282225
13.266704,19.194595
3.0363934,-85.78181
12.913957,-4.379842
53.115936,2.065895
17.96061,60.74587
-71.344505,3.2130253
-80.08519,-18.030317
-37.0101,-58.54169
-1.6059543,-63.13287
-55.16346,0.56826127
52.941753,55.529663
-73.834366,1.9680955
-2.0455766,-83.06202
-30.41635,-23.141016
53.151722,70.078285
-43.248222,-17.884197
64.69467,24.361107
-6.2641816,36.882954
-26.53058,30.47204
3.6178126,-1.0798773
-54.598373,-30.632338
4.0934815,-82.241425
77.420876,41.788044
75.13296,-41.812412
-67.85432,57.14812
-4.1036706,68.96219
51.70835,62.839233
-24.381948,-25.675123
4.148322,-97.497955
-26.54593,-8.682314
51.600525,-2.3995454
6.606946,-13.956298
-45.797382,-18.716013
-45.93028,-10.847017
63.870308,-16.766605
55.525208,-11.982612
-35.814342,-0.3869621
-11.110703,-81.94165
75.42928,-10.269854
22.289543,45.48534
-74.51997,-27.81186
-76.300095,6.4191847
26.00408,-42.91775
83.98227,-10.142594
-65.12832,-16.471218
53.336685,-8.480892
-31.334887,31.976988
-11.463981,48.722008
3.4792051,-63.036015
-29.930666,24.961876
-28.307117,26.687895
40.328278,-68.0524
0.012934171,49.03396
-29.793926,-31.485327
80.98816,-26.2087
75.44904,34.514656
32.177475,82.956245
-4.4302883,45.38413
80.36275,-14.240098
-42.651947,-36.296703
49.073967,28.737173
39.461037,-8.538467
52.739132,62.031326
49.606743,22.027596
-15.50072,23.546646
-81.32272,-7.842152
67.7669,28.699364
80.766464,-37.919357
26.559757,-43.860825
77.74253,-18.424881
-52.519737,-41.020927
-64.20795,24.362265
-54.055424,-49.473976
35.211887,-14.979489
69.59864,24.577354
-27.850952,43.64044
-78.23623,1.8216666
37.42052,2.3149
33.579475,-44.512978
-62.5356,54.514126
45.337795,28.49323
32.61664,-53.67035
-55.697964,-5.299877
8.27403,-84.45515
76.69935,29.602121
42.107754,-64.01108
-14.047029,49.77083
47.146473,-46.042812
27.359514,-30.14411
-23.152334,-23.00817
67.12534,-2.3260465
55.88372,-16.869493
76.95143,-42.37076
51.135704,25.854387
44.0222,20.719582
56.12015,31.781649
15.627267,5.120725
42.26643,-57.49923
-34.34211,53.61191
16.114344,47.816624
-66.9526,13.890612
-22.25452,-9.645031
-4.7789383,-85.92904
-38.532177,0.9516934
-27.259293,31.706041
-45.760727,-5.1613746
-85.088875,-12.244393
69.676254,-15.128697
76.83547,-12.623556
43.836216,-54.907227
23.715405,11.770797
3.8560853,-90.715065
51.06087,52.401016
-77.90984,-0.71641266
-61.60986,-15.255088
-7.487031,52.549152
-55.633736,-51.455193
75.983406,37.757687
4.949012,44.751095
57.812523,37.653515
76.6179,-29.526537
-7.578861,47.216415
12.488729,-24.547335
-3.9298463,1.5829929
-15.112076,56.425674
-39.442352,-56.710567
76.940895,-4.281691
-57.56094,-46.279213
-20.14459,79.94052
-14.10088,-14.758938
26.57164,13.044595
-12.927038,-86.02076
3.1174748,-8.742035
-80.326004,-6.5594306
-26.382921,-7.5938964
-62.38995,-37.097958
14.005939,42.15944
-83.43292,-11.098291
-10.877982,38.004066
-6.887336,45.422066
-11.539401,-34.75345
-56.169777,-41.38743
-49.923782,-56.69889
14.682633,39.476025
72.265625,51.739845
-36.1826,-29.036268
-9.703383,-38.08733
0.8181798,1.9248537
-24.323092,56.09994
-7.2511225,-72.26125
-13.172325,35.405403
82.45915,-18.278444
-28.099485,-13.949772
-16.482443,65.83274
-8.426945,60.67785
-3.5097187,-67.56349
53.93011,36.88004
-67.30561,-8.594626
-58.79501,44.26503
-11.950152,-17.295784
-16.094198,-46.231934
-12.75034,-17.358685
21.32528,-30.079424
-5.450323,-23.599781
-73.960396,5.3119245
-68.459175,-27.171698
62.115074,38.087975
-14.234594,-19.823986
40.426414,-57.400124
-7.2032986,-35.125427
2.4456356,70.408485
34.07298,-33.70046
-72.82561,-37.03829
-21.82115,61.141834
-56.705387,-49.426067
-35.052914,57.78131
1.2422944,11.56104
53.733456,13.106923
-5.9046316,-33.183743
7.1757383,-82.4258
-61.80197,68.2613
44.76889,23.474516
33.49918,-49.538544
66.58561,51.079464
8.01132,54.3255
-61.88757,68.44502
-74.19771,22.899967
43.238117,-44.061516
45.17478,10.696201
47.877438,22.042295
45.878925,12.818165
-22.922714,74.36779
-9.08103,-40.20683
3.353772,-6.219972
24.504734,41.1374
-39.827305,-14.677276
0.14224964,-53.861008
-28.58726,-14.912334
7.6596055,2.0150833
-49.98719,-35.925194
-45.087555,-63.621136
-65.647675,-9.713085
68.0883,40.512398
29.967228,-43.2855
44.896843,-53.52781
15.907128,50.083076
5.374772,-53.534252
-59.134266,-41.25517
68.64691,43.221428
-28.567606,-18.797245
-56.147015,-44.81552
19.428034,-38.44669
65.41617,-4.56629
1.8826922,21.672148
-3.6897595,-55.714684
-32.365463,-22.049486
78.26109,-43.15488
84.80497,-30.776592
-14.288045,34.09776
66.27637,-4.9302297
-56.050705,-53.069046
57.849377,37.267212
-46.344296,4.381832
-47.883186,-19.752556
-35.25982,-32.81668
57.473625,37.339108
-10.055349,32.357796
0.045816846,-52.306644
47.137177,-41.531185
-16.492054,31.607515
5.986299,-69.38501
43.08705,-56.160206
-34.992302,-15.182311
-7.043586,-23.228502
67.994804,25.316002
-60.466614,50.3447
-8.311281,-76.05773
-61.529568,6.8367066
11.020171,-83.136955
-20.976412,26.28179
-26.463581,68.653366
-44.49005,-39.66789
-30.90869,-18.855555
68.04224,36.825253
52.6853,60.35697
-62.997055,5.65052
-36.184307,-8.763515
-45.079838,-26.001242
31.99864,-43.43248
-2.7627974,13.426411
-29.174923,32.72424
-17.946842,70.71067
27.76372,15.136584
-30.42377,2.9543138
-21.76666,78.89437
3.7987294,-97.11091
71.290596,-30.937832
-25.275822,77.46638
65.6403,44.176376
81.68639,-15.905691
76.480034,29.598274
11.124994,-36.48815
14.38402,-0.9668171
-47.67843,-19.824982
53.06484,26.39074
-36.358482,-26.115519
-35.24602,52.52585
17.888168,35.073593
50.67236,28.621424
84.28366,-35.73953
-22.419868,61.65325
-20.454126,49.75215
-36.873444,41.451607
75.306915,-4.77316
-60.8379,47.547264
19.359024,-31.050945
-17.375814,-14.53842
-24.105564,58.665173
